pk,id,name,latitude,longitude,speakers_count,father_pk,family_pk,level,child_family_count,child_language_count,child_dialect_count,macroareas,status
21662,huil1243,Huili Yi,,,,19981.0,334.0,dialect,0,0,0,Eurasia,
21663,nort2713,Northern Awu Yi,,,,19981.0,334.0,dialect,0,0,0,Eurasia,
21664,butu1242,Butuo Yi,,,,19981.0,334.0,dialect,0,0,0,Eurasia,
21665,nesu1235,Nesu,,,,19982.0,334.0,family,0,2,6,Eurasia,
21666,nasu1237,Nasu-Gepu,,,,19982.0,334.0,family,1,6,3,Eurasia,
21667,nort2718,Northern Nisu,24.408,102.456,,19985.0,334.0,language,0,0,2,Eurasia,threatened
21668,east2349,Eastern Nisu,23.9843,102.694,,19985.0,334.0,language,0,0,0,Eurasia,threatened
21669,khlu1236,Khlula,23.1,104.45,21000.0,19987.0,334.0,language,0,0,0,Eurasia,threatened
21670,zokh1238,Zokhuo,23.8,104.8,13000.0,19987.0,334.0,language,0,0,0,Eurasia,threatened
21671,thop1236,Thopho,24.15,104.9,200.0,19991.0,334.0,language,0,0,0,Eurasia,threatened
21672,core1246,Core Muji,,,55000.0,19991.0,334.0,family,3,6,0,Eurasia,
21673,dech1234,Dechang,,,,19994.0,334.0,dialect,0,0,0,Eurasia,
21674,ning1281,Ninglang,,,,19994.0,334.0,dialect,0,0,0,Eurasia,
21675,ekaa1234,Eka,23.475,99.865,3000.0,19997.0,334.0,language,0,0,0,Eurasia,
21676,yang1304,Yangliu,25.22482,99.04632600000001,7000.0,19997.0,334.0,language,0,0,0,Eurasia,
21677,grea1292,Greater Lalo,,,,19997.0,334.0,family,3,5,0,Eurasia,
21678,sout3210,Southern Lalo,23.5,99.33,3000.0,19997.0,334.0,language,0,0,0,Eurasia,
21679,sona1244,Sonaga,26.55,103.33,2000.0,19998.0,334.0,language,0,0,0,Eurasia,not endangered
21680,kuan1252,Kuansi-Kuamasi,,,,19998.0,334.0,family,0,2,0,Eurasia,
21681,ason1245,Asong,,,,20012.0,334.0,dialect,0,0,0,Eurasia,
21682,akoo1247,Ako,,,,20012.0,334.0,dialect,0,0,0,Eurasia,
21683,kank1246,Kankalabe,,,,20030.0,379.0,dialect,0,0,0,Africa,
21684,cent2367,Central Kakabe,,,,20030.0,379.0,dialect,0,0,0,Africa,
21685,stan1305,Standard Bambara,,,,20043.0,379.0,dialect,0,0,0,Africa,
21686,sann1238,San,,,,20043.0,379.0,dialect,0,0,0,Africa,
21687,gana1273,Ganadugu,,,,20043.0,379.0,dialect,0,0,0,Africa,
21688,sego1238,Segou,,,,20043.0,379.0,dialect,0,0,0,Africa,
21689,bele1249,Beledugu,,,,20043.0,379.0,dialect,0,0,0,Africa,
21690,somo1238,Somono,,,,20043.0,379.0,dialect,0,0,0,Africa,
21691,sika1260,Sikasso,,,,20043.0,379.0,dialect,0,0,0,Africa,
21692,whit1268,White Bolon,,,,20044.0,379.0,dialect,0,0,0,Africa,
21693,blac1270,Black Bolon,,,,20044.0,379.0,dialect,0,0,0,Africa,
21694,east2426,Eastern Maninkakan,9.33048,-10.5394,,20045.0,379.0,language,0,0,4,Africa,not endangered
21695,sank1253,Sankaran Maninka,10.0962,-10.569,,20045.0,379.0,language,0,0,0,Africa,not endangered
21696,many1261,Manya,8.561860000000001,-9.44257,,20045.0,379.0,language,0,0,0,Africa,not endangered
21697,kony1250,Konyanka Maninka,8.047880000000001,-8.89972,,20045.0,379.0,language,0,0,0,Africa,not endangered
21698,noun1238,Nouna,,,,20046.0,379.0,dialect,0,0,0,Africa,
21699,gass1238,Gassan,,,,20046.0,379.0,dialect,0,0,0,Africa,
21700,safa1244,Safané,,,,20046.0,379.0,dialect,0,0,0,Africa,
21701,woje1238,Wojenaka,9.72582,-7.6104,,20047.0,379.0,language,0,0,7,Africa,not endangered
21702,woro1256,Worodougou,8.23453,-6.72244,,20047.0,379.0,language,0,0,3,Africa,not endangered
21703,maho1249,Mahou,8.3548,-7.571089999999999,,20047.0,379.0,language,0,0,5,Africa,not endangered
21704,koro1315,Koro-Koyaga,,,,20047.0,379.0,family,0,2,4,Africa,
21705,kong1292,Kong Jula,,,,20048.0,379.0,dialect,0,0,0,Africa,
21706,tagb1257,Tagboussikan,,,,20048.0,379.0,dialect,0,0,0,Africa,
21707,diou1238,Dioula Véhiculaire,,,,20048.0,379.0,dialect,0,0,0,Africa,
21708,xaas1235,Xaasongaxango,14.1,-10.95,1600000.0,20050.0,379.0,language,0,0,0,Africa,not endangered
21709,west2500,Western Maninkakan,13.5677,-12.8009,,20050.0,379.0,language,0,0,2,Africa,not endangered
21710,jaha1245,Jahanka,11.5399,-12.7262,30000.0,20050.0,379.0,language,0,0,0,Africa,not endangered
21711,kago1248,Kagoro,14.0546,-9.964039999999999,,20051.0,379.0,language,0,0,0,Africa,threatened
21712,kita1249,Kita Maninkakan,13.1798,-9.49151,,20051.0,379.0,language,0,0,1,Africa,not endangered
21713,quie1238,Quierí Zapotec,,,,20081.0,54.0,dialect,0,0,0,North America,
21714,quio1242,Quioquitani Zapotec,,,,20081.0,54.0,dialect,0,0,0,North America,
21715,sanp1262,San Pedro Mixtepec Zapoteco,,,,20082.0,54.0,dialect,0,0,0,North America,
21716,sanj1288,San Juan Mixtepec Zapoteco,,,,20082.0,54.0,dialect,0,0,0,North America,
21717,sant1447,Santa Inés Yatzechi Zapotec,16.8842,-96.7527,2200.0,20088.0,54.0,language,0,0,1,North America,threatened
21718,tilq1235,Tilquiapan Zapotec,16.8529,-96.6321,5000.0,20088.0,54.0,language,0,0,0,North America,not endangered
21719,yomn1239,Yom-Nawdm,,,,20107.0,69.0,family,0,2,0,Africa,
21720,gurm1249,Gurma,,,,20107.0,69.0,family,5,7,16,Africa,
21721,notr1240,Notre,10.7025,1.27435,1500.0,20108.0,69.0,language,0,0,0,Africa,threatened
21722,nucl1748,Nuclear Oti-Volta Occidental,,,,20108.0,69.0,family,13,16,36,Africa,
21723,waam1244,Waama,10.5956,1.6531799999999999,50000.0,20109.0,69.0,language,0,0,2,Africa,not endangered
21724,taya1258,Tayari-Ditammari,,,,20109.0,69.0,family,1,3,6,Africa,
21725,tiho1238,Tihoun,,,,20110.0,69.0,dialect,0,0,0,Africa,
21726,ping1242,Pingou,,,,20110.0,69.0,dialect,0,0,0,Africa,
21727,tang1343,Tangeta,,,,20110.0,69.0,dialect,0,0,0,Africa,
21728,porg1241,Porga,,,,20110.0,69.0,dialect,0,0,0,Africa,
21729,goua1238,Gouande,,,,20110.0,69.0,dialect,0,0,0,Africa,
21730,mate1256,Materi,,,,20110.0,69.0,dialect,0,0,0,Africa,
21731,dass1239,Dassari,,,,20110.0,69.0,dialect,0,0,0,Africa,
21732,nort2786,Northeastern Nuni,,,,20119.0,69.0,dialect,0,0,0,Africa,
21733,nort2785,Northwestern Nuni,,,,20119.0,69.0,dialect,0,0,0,Africa,
21734,mica1242,Micari,,,,20120.0,69.0,dialect,0,0,0,Africa,
21735,bwan1240,Bwana,,,,20120.0,69.0,dialect,0,0,0,Africa,
21736,basi1246,Basinyari,,,,20120.0,69.0,dialect,0,0,0,Africa,
21737,gori1239,Gori,,,,20120.0,69.0,dialect,0,0,0,Africa,
21738,sank1251,Sankura,,,,20120.0,69.0,dialect,0,0,0,Africa,
21739,yati1238,Yatini,,,,20120.0,69.0,dialect,0,0,0,Africa,
21740,chak1273,Chakali-Tamprusi-Vagala,,,,20127.0,69.0,family,1,3,2,Africa,
21741,degg1238,Deg,8.438460000000001,-2.28724,27500.0,20127.0,69.0,language,0,0,3,Africa,threatened
21742,nort3229,Northwestern Sisaala,,,,20128.0,69.0,family,0,2,0,Africa,
21743,paas1238,Paasaal,10.2004,-1.8048,36000.0,20128.0,69.0,language,0,0,2,Africa,not endangered
21744,tumu1242,Tumulung Sisaala,10.63451,-1.7970700000000002,,20128.0,69.0,language,0,0,4,Africa,not endangered
21745,delo1241,Delo-Cala,,,,20130.0,69.0,family,0,2,0,Africa,
21746,bago1245,Bago-Kusuntu,8.52697,1.41214,9900.0,20130.0,69.0,language,0,0,2,Africa,shifting
21747,lama1274,Lama-Tissi,,,260000.0,20131.0,69.0,dialect,0,0,0,Africa,
21748,kija1238,Kijang,,,,20131.0,69.0,dialect,0,0,0,Africa,
21749,bouf1238,Boufale,,,,20131.0,69.0,dialect,0,0,0,Africa,
21750,kewe1235,Kewe,,,,20131.0,69.0,dialect,0,0,0,Africa,
21751,defa1249,Defale,,,,20133.0,69.0,dialect,0,0,0,Africa,
21752,kadj1238,Kadjala,,,,20133.0,69.0,dialect,0,0,0,Africa,
21753,kand1295,Kande (Togo),,,,20133.0,69.0,dialect,0,0,0,Africa,
21754,loof1242,Loofaa,,,,20136.0,69.0,dialect,0,0,0,Africa,
21755,tung1285,Tunga,,,,20136.0,69.0,dialect,0,0,0,Africa,
21756,kook1241,Kookwila,,,,20136.0,69.0,dialect,0,0,0,Africa,
21757,loof1241,Loofiyo,,,,20136.0,69.0,dialect,0,0,0,Africa,
21758,kaal1239,Kaalo,,,,20137.0,69.0,dialect,0,0,0,Africa,
21759,naab1242,Naaban,,,,20137.0,69.0,dialect,0,0,0,Africa,
21760,kutu1261,Kutule,,,,20138.0,69.0,dialect,0,0,0,Africa,
21761,yili1248,Yili,,,,20138.0,69.0,dialect,0,0,0,Africa,
21762,baul1240,Baule,,,,20138.0,69.0,dialect,0,0,0,Africa,
21763,mpak1240,Mpaka,,,,20164.0,69.0,dialect,0,0,0,Africa,
21764,gala1253,Galaba,,,,20164.0,69.0,dialect,0,0,0,Africa,
21765,kaga1253,Kaga (Democratic Republic of Congo),,,,20164.0,69.0,dialect,0,0,0,Africa,
21766,buba1239,Bubanda,,,,20164.0,69.0,dialect,0,0,0,Africa,
21767,bili1251,Bili,,,,20164.0,69.0,dialect,0,0,0,Africa,
21768,dukp1238,Dukpu,,,,20166.0,69.0,dialect,0,0,0,Africa,
21769,yakp1238,Yakpa,,,,20166.0,69.0,dialect,0,0,0,Africa,
21770,wasa1245,Wasa (Mid-Southern Banda),,,,20166.0,69.0,dialect,0,0,0,Africa,
21771,bong1283,Bongo (Mid-Southern Banda),,,,20166.0,69.0,dialect,0,0,0,Africa,
21772,yeru1241,Yarim,,,,20201.0,69.0,dialect,0,0,0,Africa,
21773,gbai1234,Gbaidim,,,,20201.0,69.0,dialect,0,0,0,Africa,
21774,bang1340,Gbangrim,,,,20201.0,69.0,dialect,0,0,0,Africa,
21775,zanu1238,Zanem,,,,20201.0,69.0,dialect,0,0,0,Africa,
21776,liuu1238,Lim,,,,20201.0,69.0,dialect,0,0,0,Africa,
21777,leel1241,Leelim,,,,20201.0,69.0,dialect,0,0,0,Africa,
21778,kuun1237,Kuunem,,,,20201.0,69.0,dialect,0,0,0,Africa,
21779,vute1244,Vute,6.13603,11.8839,21000.0,20218.0,69.0,language,0,0,8,Africa,not endangered
21780,wawa1246,Wawa,6.68974,11.7802,3000.0,20218.0,69.0,language,0,0,1,Africa,shifting
21781,mbon1253,Mbongno,6.82543,11.1316,3000.0,20219.0,69.0,language,0,0,0,Africa,shifting
21782,mvan1239,Mvano-Ndunda,,,,20219.0,69.0,family,0,2,0,Africa,
21783,nige1255,Western Mambila,6.6973600000000015,11.3161,,20220.0,69.0,language,0,0,8,Africa,not endangered
21784,njer1241,Njerup,,,,20220.0,69.0,family,0,3,0,Africa,
21785,east2806,Eastern Mambila,,,,20220.0,69.0,family,0,2,7,Africa,
21786,cung1238,Chung,6.59687,10.4104,2000.0,20224.0,69.0,language,0,0,0,Africa,not endangered
21787,mbuk1244,Mbuk,6.535575,10.415141,,20224.0,69.0,language,0,0,0,Africa,
21788,mung1267,Mungong,,,,20225.0,69.0,dialect,0,0,0,Africa,
21789,nucl1415,Ncane,,,,20225.0,69.0,dialect,0,0,0,Africa,
21790,bama1251,Bamali,5.91327,10.4567,10800.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21791,bamu1253,Bamun,5.49017,10.8477,420000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21792,bang1356,Bangolan,6.0125,10.667,14000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21793,bamb1265,Bambalang,5.8610000000000015,10.544,29000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21794,bafa1249,Bafanji,5.84612,10.4518,17000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21795,baba1264,Baba,6.11222,10.5216,25000.0,20248.0,69.0,language,0,0,0,Africa,not endangered
21796,mung1266,Mungaka,5.89752,10.0294,50000.0,20248.0,69.0,language,0,0,3,Africa,not endangered
21797,wiye1238,Wiyeh,,,,20251.0,69.0,dialect,0,0,0,Africa,
21798,watt1238,Wat,,,,20251.0,69.0,dialect,0,0,0,Africa,
21799,tang1345,Tang,,,,20251.0,69.0,dialect,0,0,0,Africa,
21800,nkot1238,Nkot,,,,20252.0,69.0,dialect,0,0,0,Africa,
21801,ntem1238,Ntem,,,,20252.0,69.0,dialect,0,0,0,Africa,
21802,nton1238,Ntong,,,,20252.0,69.0,dialect,0,0,0,Africa,
21803,mfee1238,Mfe,,,,20252.0,69.0,dialect,0,0,0,Africa,
21804,kwak1267,Kwak (Yamba),,,,20252.0,69.0,dialect,0,0,0,Africa,
21805,kwaj1242,Kwaja-Ndaktup,6.650434,11.06,,20253.0,69.0,language,0,0,4,Africa,not endangered
21806,cent2313,Central-Southern Mfumte,,,,20253.0,69.0,family,0,2,10,Africa,
21807,alat1245,Alatening,,,,20254.0,69.0,dialect,0,0,0,Africa,
21808,mang1392,Mangkunge,,,,20254.0,69.0,dialect,0,0,0,Africa,
21809,song1306,Songwa,,,,20254.0,69.0,dialect,0,0,0,Africa,
21810,baga1278,Bagangu,,,,20254.0,69.0,dialect,0,0,0,Africa,
21811,mank1253,Mankon,,,,20254.0,69.0,dialect,0,0,0,Africa,
21812,mbre1246,Mbrerewi,,,,20254.0,69.0,dialect,0,0,0,Africa,
21813,shom1246,Shomba,,,,20254.0,69.0,dialect,0,0,0,Africa,
21814,njon1238,Njong,,,,20254.0,69.0,dialect,0,0,0,Africa,
21815,anya1246,Anyang (Cameroon),,,,20254.0,69.0,dialect,0,0,0,Africa,
21816,mbut1238,Mbutu,,,,20254.0,69.0,dialect,0,0,0,Africa,
21817,beba1238,Beba,6.32256,9.73577,3000.0,20259.0,69.0,language,0,0,0,Africa,threatened
21818,bafu1246,Bafut,6.14153,10.1194,100000.0,20259.0,69.0,language,0,0,2,Africa,not endangered
21819,nkwe1238,Nkwen,,,,20260.0,69.0,dialect,0,0,0,Africa,
21820,mend1262,Mendankwe,,,,20260.0,69.0,dialect,0,0,0,Africa,
21821,bamb1267,Bambili,,,10000.0,20261.0,69.0,dialect,0,0,0,Africa,
21822,bamb1268,Bambui,,,,20261.0,69.0,dialect,0,0,0,Africa,
21823,ghom1248,Ghomálá North,,,,20262.0,69.0,dialect,0,0,0,Africa,
21824,ngem1253,Ngemba (Ghomala'),,,,20262.0,69.0,dialect,0,0,0,Africa,
21825,ghom1249,Ghomálá South,,,,20262.0,69.0,dialect,0,0,3,Africa,
21826,ghom1250,Ghomálá Central,,,,20262.0,69.0,dialect,0,0,0,Africa,
21827,bato1244,Batongtou,,,,20263.0,69.0,dialect,0,0,0,Africa,
21828,caaa1238,Ca',,,,20264.0,69.0,dialect,0,0,0,Africa,
21829,nort2806,North Fe'Fe',,,,20264.0,69.0,dialect,0,0,5,Africa,
21830,cent2037,Central Fe'Fe',,,,20264.0,69.0,dialect,0,0,4,Africa,
21831,unga1254,Ungameha,,,,20265.0,69.0,dialect,0,0,0,Africa,
21832,bato1245,Batoufam,,,,20265.0,69.0,dialect,0,0,0,Africa,
21833,mbya1238,Mbyam,,,,20266.0,69.0,dialect,0,0,0,Africa,
21834,nucl1412,Nuclear Kwa',,,,20266.0,69.0,dialect,0,0,0,Africa,
21835,baba1265,Babadjou,,,,20267.0,69.0,dialect,0,0,0,Africa,
21836,bame1262,Bamessingue,,,,20267.0,69.0,dialect,0,0,0,Africa,
21837,yemb1246,Yemba,5.47421,10.0214,300000.0,20268.0,69.0,language,0,0,2,Africa,not endangered
21838,ngwe1238,Ngwe,5.49787,9.9028,73000.0,20268.0,69.0,language,0,0,0,Africa,not endangered
21839,ngie1241,Ngiemboon,5.567769999999999,10.1266,250000.0,20268.0,69.0,language,0,0,3,Africa,not endangered
21840,bame1266,Bamendjo,,,,20269.0,69.0,dialect,0,0,0,Africa,
21841,babe1238,Babete,,,,20269.0,69.0,dialect,0,0,0,Africa,
21842,bame1264,Bamenkumbo,,,,20269.0,69.0,dialect,0,0,0,Africa,
21843,bame1265,Bamesso,,,,20269.0,69.0,dialect,0,0,0,Africa,
21844,bame1267,Bamendjinda,,,,20269.0,69.0,dialect,0,0,0,Africa,
21845,bame1263,Bamendjing,,,,20270.0,69.0,dialect,0,0,0,Africa,
21846,baga1277,Bagam,,,,20270.0,69.0,dialect,0,0,0,Africa,
21847,ntaa1242,Nta,,,,20277.0,69.0,dialect,0,0,0,Africa,
21848,ndee1242,Nde,,,,20277.0,69.0,dialect,0,0,0,Africa,
21849,nsel1238,Nsele,,,,20277.0,69.0,dialect,0,0,0,Africa,
21850,ngbi1238,Ngbinda,3.27251,23.5669,25000.0,20285.0,69.0,language,0,0,0,Africa,nearly extinct
21851,maye1238,Mayeka,-1.10038,17.822470000000006,,20285.0,69.0,language,0,0,0,Africa,moribund
21852,bodo1272,Bodo (Central African Republic),6.0,26.0,15.0,20286.0,69.0,language,0,0,0,Africa,moribund
21853,bogu1241,Boguru,4.49213,29.1344,,20286.0,69.0,language,0,0,2,Africa,shifting
21854,bila1255,Bila,1.16839,28.7626,40000.0,20292.0,69.0,language,0,0,2,Africa,not endangered
21855,kaik1247,Kaiku,0.75068,28.7394,13000.0,20292.0,69.0,language,0,0,0,Africa,not endangered
21856,bugo1238,Bugombe,,,,20294.0,69.0,dialect,0,0,0,Africa,
21857,bomo1238,Bomokandi,,,,20301.0,69.0,dialect,0,0,0,Africa,
21858,uele1238,Uélé,,,,20301.0,69.0,dialect,0,0,0,Africa,
21859,bwaa1238,Bwa,2.5957,25.2514,200000.0,20302.0,69.0,language,0,0,5,Africa,not endangered
21860,pagi1243,Pagibete,3.15636,22.1212,28000.0,20302.0,69.0,language,0,0,3,Africa,not endangered
21861,tung1286,Tungu,,,,20303.0,69.0,dialect,0,0,0,Africa,
21862,buru1298,Buru,,,,20303.0,69.0,dialect,0,0,0,Africa,
21863,beoo1240,Beo (Democratic Republic of Congo),,,,20303.0,69.0,dialect,0,0,0,Africa,
21864,hang1261,Hanga (Democratic Republic of Congo),,,,20303.0,69.0,dialect,0,0,0,Africa,
21865,bibe1238,Bibeng,,,,20312.0,69.0,dialect,0,0,0,Africa,
21866,bonn1241,Bon,,,,20312.0,69.0,dialect,0,0,0,Africa,
21867,ndok1256,Ndokbele,,,,20312.0,69.0,dialect,0,0,0,Africa,
21868,ndok1255,Ndokpenda,,,,20312.0,69.0,dialect,0,0,0,Africa,
21869,logg1238,Log,,,,20312.0,69.0,dialect,0,0,0,Africa,
21870,dibo1246,Diboum,,,,20312.0,69.0,dialect,0,0,0,Africa,
21871,nyam1278,Nyamtam,,,,20312.0,69.0,dialect,0,0,0,Africa,
21872,mpoo1238,Mpo,,,,20312.0,69.0,dialect,0,0,0,Africa,
21873,ndok1254,Ndokama,,,,20312.0,69.0,dialect,0,0,0,Africa,
21874,bake1242,Bakem,,,,20312.0,69.0,dialect,0,0,0,Africa,
21875,bass1261,Basso,,,,20312.0,69.0,dialect,0,0,0,Africa,
21876,cama1249,Cama,,,,20313.0,69.0,dialect,0,0,0,Africa,
21877,leti1244,Letia,,,,20313.0,69.0,dialect,0,0,0,Africa,
21878,nucl1404,Nuclear Lefa,,,,20313.0,69.0,dialect,0,0,0,Africa,
21879,ting1251,Tingong,,,,20313.0,69.0,dialect,0,0,0,Africa,
21880,kpaa1242,Kpa,,,,20314.0,69.0,dialect,0,0,0,Africa,
21881,bape1238,Bape,,,,20314.0,69.0,dialect,0,0,0,Africa,
21882,olii1238,Oli,,,,20317.0,69.0,dialect,0,0,0,Africa,
21883,pong1251,Pongo,,,,20317.0,69.0,dialect,0,0,0,Africa,
21884,mung1265,Mungo,,,,20317.0,69.0,dialect,0,0,0,Africa,
21885,bodi1252,Bodiman,,,,20317.0,69.0,dialect,0,0,0,Africa,
21886,moga1247,Moganda,,,,20319.0,69.0,dialect,0,0,0,Africa,
21887,ason1247,Asonga (Ngumbi),,,,20319.0,69.0,dialect,0,0,0,Africa,
21888,bomu1250,Bomudi,,,,20319.0,69.0,dialect,0,0,0,Africa,
21889,bomu1249,Bomui,,,,20320.0,69.0,dialect,0,0,0,Africa,
21890,moom1238,Mooma,,,,20320.0,69.0,dialect,0,0,0,Africa,
21891,moga1246,Mogana,,,,20320.0,69.0,dialect,0,0,0,Africa,
21892,marr1260,Marry,,,,20320.0,69.0,dialect,0,0,0,Africa,
21893,onee1244,One (Yasa),,,,20320.0,69.0,dialect,0,0,0,Africa,
21894,mapa1243,Mapanga,,,,20320.0,69.0,dialect,0,0,0,Africa,
21895,iyas1238,Iyasa,,,,20320.0,69.0,dialect,0,0,0,Africa,
21896,vend1246,Vendo,,,,20320.0,69.0,dialect,0,0,0,Africa,
21897,bwek1239,Bweko,,,,20320.0,69.0,dialect,0,0,0,Africa,
21898,ason1246,Asonga,,,,20320.0,69.0,dialect,0,0,0,Africa,
21899,bode1245,Bodele,,,,20320.0,69.0,dialect,0,0,0,Africa,
21900,west2479,Western Kele,,,,20337.0,69.0,dialect,0,0,0,Africa,
21901,bubi1239,Bubi (Kele),,,,20337.0,69.0,dialect,0,0,0,Africa,
21902,ngom1275,Ngom-Mwesa,,,,20338.0,69.0,family,0,2,0,Africa,
21903,mban1268,Mbangwe,-2.28729,13.5956,3500.0,20338.0,69.0,language,0,0,0,Africa,threatened
21904,ndam1254,Ndambomo,-0.82,12.77,2000.0,20339.0,69.0,language,0,0,0,Africa,shifting
21905,sake1247,Sake,0.25188,11.787,8000.0,20339.0,69.0,language,0,0,0,Africa,shifting
21906,ndas1238,Ndasa,-2.449015,13.369465,5500.0,20341.0,69.0,language,0,0,0,Africa,not endangered
21907,wumb1242,Wumbvu,-2.3923400000000004,12.264000000000001,18000.0,20341.0,69.0,language,0,0,0,Africa,not endangered
21908,mboc1235,Mbo (Cameroon),5.13981,9.927660000000001,,20344.0,69.0,language,0,0,4,Africa,threatened
21909,bass1260,Bassossi,5.23655,9.52275,180000.0,20344.0,69.0,language,0,0,1,Africa,not endangered
21910,cent2284,Central Manenguba,,,,20344.0,69.0,family,0,2,13,Africa,
21911,bafa1248,Bafaw,,,,20345.0,69.0,dialect,0,0,0,Africa,
21912,balo1263,Balong,,,,20345.0,69.0,dialect,0,0,0,Africa,
21913,ngba1289,Ngbako,,,,20366.0,69.0,dialect,0,0,0,Africa,
21914,bera1260,Bera (Cameroon),,,,20366.0,69.0,dialect,0,0,0,Africa,
21915,mbon1251,Mbonjoku,,,,20366.0,69.0,dialect,0,0,0,Africa,
21916,bese1241,Besembo,,,,20366.0,69.0,dialect,0,0,0,Africa,
21917,mamb1299,Mambaya,,,,20367.0,69.0,dialect,0,0,0,Africa,
21918,bobi1238,Bobili,,,,20367.0,69.0,dialect,0,0,0,Africa,
21919,azom1238,Azom,,,,20367.0,69.0,dialect,0,0,0,Africa,
21920,pori1238,Pori Kinda,,,,20367.0,69.0,dialect,0,0,0,Africa,
21921,dond1247,Dondi,,,,20367.0,69.0,dialect,0,0,0,Africa,
21922,baki1242,Baki (Cameroon),,,,20368.0,69.0,dialect,0,0,0,Africa,
21923,till1253,Til,,,,20368.0,69.0,dialect,0,0,0,Africa,
21924,bete1264,Beten,,,,20368.0,69.0,dialect,0,0,0,Africa,
21925,nucl1403,Nuclear Kwakum,,,,20368.0,69.0,dialect,0,0,0,Africa,
21926,soca1235,So (Cameroon),3.6825699999999997,12.525,9000.0,20369.0,69.0,language,0,0,2,Africa,threatened
21927,kolc1235,Kol (Cameroon),3.65994,12.8574,12000.0,20369.0,69.0,language,0,0,4,Africa,not endangered
21928,byep1241,Byep,4.57276,13.46245,9500.0,20369.0,69.0,language,0,0,2,Africa,not endangered
21929,maka1304,Makaa,4.15471,13.0789,80000.0,20369.0,69.0,language,0,0,3,Africa,not endangered
21930,njye1238,Njyem,2.30483,14.1175,7900.0,20372.0,69.0,language,0,0,0,Africa,not endangered
21931,koon1245,Koonzime,3.25933,13.541520000000002,40000.0,20372.0,69.0,language,0,0,2,Africa,not endangered
21932,mpie1239,Mpiemo-Ukhwejo,,,,20373.0,69.0,family,0,2,7,Africa,
21933,mpon1254,Mpongmpong,3.14015,14.866,75000.0,20373.0,69.0,language,0,0,5,Africa,not endangered
21934,bekw1242,Bekwil,1.7180099999999998,14.6527,14000.0,20373.0,69.0,language,0,0,1,Africa,not endangered
21935,yeei1238,Yeei,,,,20382.0,69.0,dialect,0,0,0,Africa,
21936,imil1242,Imilangu,,,,20397.0,69.0,dialect,0,0,0,Africa,
21937,liyu1238,Liyuwa,,,,20397.0,69.0,dialect,0,0,0,Africa,
21938,nyen1258,Nyengo (Simaa),,,,20397.0,69.0,dialect,0,0,0,Africa,
21939,mwen1238,Mwenyi,,,,20397.0,69.0,dialect,0,0,0,Africa,
21940,mulo1238,Mulonga,,,,20397.0,69.0,dialect,0,0,0,Africa,
21941,mako1253,Makoma,,,,20397.0,69.0,dialect,0,0,0,Africa,
21942,nucl1394,Nuclear Simaa,,,,20397.0,69.0,dialect,0,0,0,Africa,
21943,mash1268,Mashi,,,,20399.0,69.0,dialect,0,0,0,Africa,
21944,sout2815,South Kwandu,,,,20399.0,69.0,dialect,0,0,0,Africa,
21945,nort2799,North Kwandu,,,,20399.0,69.0,dialect,0,0,0,Africa,
21946,ngoo1242,Ngoongo,,,,20406.0,69.0,dialect,0,0,0,Africa,
21947,yaka1270,Yaka,,,,20406.0,69.0,dialect,0,0,0,Africa,
21948,lonz1238,Lonzo,-4.61444,16.7259,,20406.0,69.0,dialect,0,0,0,Africa,threatened
21949,pele1244,Pelende,-4.90877,17.3142,,20406.0,69.0,dialect,0,0,0,Africa,not endangered
21950,west2874,West Kikongo,,,,20408.0,69.0,family,8,11,3,Africa,
21951,sout3249,South-Central-East Kikongo,,,,20408.0,69.0,family,1,4,12,Africa,
21952,laar1238,Laari,-4.25,14.9,,20409.0,69.0,language,0,0,1,Africa,not endangered
21953,doon1238,Doondo,-4.30483,13.5641,,20409.0,69.0,language,0,0,0,Africa,not endangered
21954,suun1239,Suundi,-4.58488,13.3212,120000.0,20409.0,69.0,language,0,0,0,Africa,not endangered
21955,kaam1238,Kaamba,-4.0409,13.284,,20409.0,69.0,language,0,0,0,Africa,threatened
21956,kuny1239,Kunyi-Beembe,,,,20409.0,69.0,family,0,2,3,Africa,
21957,ngir1253,Ngiri Riverain Ubangi-Interieur,,,,20410.0,69.0,family,1,4,3,Africa,
21958,ngir1254,Ngiri Riverain Ubangi-Ripuaire,,,,20410.0,69.0,family,7,15,17,Africa,
21959,baba1263,Babango,1.79475,23.5851,2600.0,20411.0,69.0,language,0,0,0,Africa,threatened
21960,bwel1238,Bwela,3.22,19.28,8400.0,20411.0,69.0,language,0,0,0,Africa,not endangered
21961,temb1272,Motembo-Kunda-Buja,2.0246,20.368489999999998,,20411.0,69.0,language,0,0,0,Africa,not endangered
21962,lige1238,Ligenza,2.86168,22.4936,43000.0,20412.0,69.0,language,0,0,4,Africa,not endangered
21963,ngom1268,Ngombe (Democratic Republic of Congo),1.45357,20.141479999999998,150000.0,20412.0,69.0,language,0,0,3,Africa,not endangered
21964,ebuk1238,Ebuku,,,,20413.0,69.0,dialect,0,0,0,Africa,
